p-value	FDR_BH	t-score	row_number	mz	retention_time	mock_6hr_01	mock_6hr_02	mock_6hr_03	p_0hr_01	p_0hr_02	p_0hr_03	yf_6hr_01	yf_6hr_02	yf_6hr_03
2.6441815749084614e-05	0.0034624740250995953	21.749082954871717	row_7867	296.1302	110.0	9.97	10.447128343266138	10.164285435773673	9.742049446546703	9.589340416361347	10.366623240138614	15.785374223641279	16.274653482415655	16.612843148301284
2.6599786908143773e-05	0.0034624740250995953	-21.716491868158766	row_2433	556.1344	323.0	15.67	16.241774254826996	16.138479282677757	14.911100757703379	15.314032082008223	16.314174386938298	12.040556938524054	11.904512205313543	12.08964746049529
2.7048004364835454e-05	0.0034624740250995953	-21.625319784630562	row_6330	486.1081	295.0	14.42	14.795732417945624	14.660223126020602	13.259740319923647	14.61049253387317	14.858480050309003	8.499816889652996	7.864192911388945	8.764994408859085
2.7284035469827957e-05	0.0034624740250995953	-21.578063283300807	row_1442	234.5639	79.0	17.79	18.002173012769536	18.738171144385163	15.174927573206649	15.130919048931975	18.63288750885496	10.591608561176244	11.203640491061314	10.901526934205236
2.9021208249495206e-05	0.0036253837492924088	-21.245260625315815	row_2257	450.0343	105.0	13.47	13.643090374054676	13.671320731567196	12.839571687825845	11.690321532709865	13.558752964032848	9.061029289329966	8.297084264309438	8.74415018909961
2.9645305696592187e-05	0.0036463726006808386	-21.131718623072327	row_1326	215.0482	120.0	20.18	21.114306531275094	20.87909385402656	19.171415259904347	19.284693641345786	21.045180980983503	14.173164057296534	14.553395007707982	14.299134754999601
3.300280718251602e-05	0.0039827759996618065	20.568226110648048	row_1451	235.0928	154.0	15.52	15.780717437270617	15.689905000657655	15.634181659453084	15.593520395650916	15.887863902639719	17.86696203335222	18.129902137789195	18.124049080863198
3.33766093780289e-05	0.0039827759996618065	20.509938280506383	row_7852	271.9725	73.0	9.97	10.447128343266138	10.184675175865495	8.589028549162038	9.049638845189252	10.366623240138614	14.68335714791196	14.790454558116823	14.257446315480651
3.402000852697524e-05	0.0039855958748898305	-20.411495061843702	row_5107	538.1246	295.0	16.02	16.598045432029654	16.576858694651946	15.458297115784237	15.795908484840453	16.771678321307505	8.907971362145338	8.853658860921499	9.775939067193605
3.4406494304602664e-05	0.0039855958748898305	20.35347113481219	row_7866	295.0735	427.0	9.97	9.598364656400985	10.164285435773673	9.742049446546703	9.608615472474638	10.366623240138614	16.67311020131212	15.77992050764938	16.12300398395363
3.489577376388845e-05	0.0039855958748898305	20.28117061413071	row_6984	316.5773	327.0	13.39	13.192512120533669	13.722295081796753	10.670328982576729	12.307123328335116	13.53795733065243	18.897552076395378	18.913229347835802	18.280380729059253
3.608748420115235e-05	0.00405083096490515	-20.11024278249538	row_7747	231.0422	297.0	14.66	15.487317644280193	15.24133071863755	13.367225318832386	14.27317905189061	15.49274686841177	9.305921972825368	9.008262915535962	9.546652649839384
3.648027885843287e-05	0.00405083096490515	-20.055441443473025	row_3295	764.9737	39.0	16.81	16.598045432029654	16.495299734284654	18.2235929968	18.793179710456915	16.875656488209597	14.713968733348885	14.594622755605172	14.643064381030932
3.856468862429899e-05	0.0042236258294694575	19.77646503986566	row_7877	317.5752	331.0	9.06	9.671714604648592	10.041946995222734	9.742049446546703	9.608615472474638	8.734166019775763	15.622112434644343	15.687158074880701	16.029204995035997
3.937495040609609e-05	0.004254090925631598	-19.6730547772548	row_2307	472.0593	93.0	17.34	18.57849403471501	18.197843031951862	14.999043029537802	14.841793207232639	18.52890934195287	10.091619332373126	9.801897062556863	10.390843550098106
4.325873183472655e-05	0.00461138081358185	-19.211814933704712	row_1038	182.5346	94.0	14.96	14.931953750405464	15.220940978545729	14.256419400713781	14.514117253306724	15.097629834183817	10.999763033668582	10.276016163374546	10.536753088414429
4.496035437026356e-05	0.004729710963029699	19.025726929626604	row_7246	188.1757	43.0	17.31	17.907865936451184	17.90219180062043	12.126262149613298	15.236931857555067	18.133792307724917	21.97911834371255	22.37636017119974	22.37626991179602
4.9807131366770346e-05	0.005171532665939336	18.540477197274218	row_2448	575.1265	442.0	18.04	17.436330554859435	17.637125179426732	15.937093929104986	16.499448032975508	17.39554732272006	21.61177931846944	21.428121969564373	21.281948374423607
5.3012520430389315e-05	0.005433783344114905	18.25082769607649	row_4188	854.9448	40.0	17.86	17.98121588469879	17.90219180062043	20.021523887637105	20.055695885877352	17.437138589480895	18.958775247269227	18.851387725990012	18.832752552685335
5.7013911073119174e-05	0.005724493312996297	17.91849618506863	row_7697	473.1156	330.0	12.17	11.358763414343525	11.102213479997522	9.048282635408473	9.801366033607529	11.947091377050418	17.724107967979897	17.758852406714485	17.415345609041058
5.7635005314262817e-05	0.005724493312996297	-17.869522812538122	row_7332	614.0509	97.0	13.8	13.988882987221961	13.84463352234769	13.582195316649868	13.405801526792597	11.947091377050418	10.173250226871595	9.69882769281389	10.390843550098106
5.799674275831146e-05	0.005724493312996297	-17.841302117391287	row_2159	409.0829	94.0	14.91	14.051754371434194	14.405351374872817	13.670137588484291	13.820215233228314	14.25540668227687	9.867134372502338	9.956501117171326	10.015647594427563
5.95579527738048e-05	0.005798078471874341	-17.721976279485865	row_2296	465.0502	93.0	15.13	15.141525031112907	15.65932039051992	15.22378439089244	14.938168487799086	15.46155341834114	10.173250226871595	10.760442201166525	10.79730583540786
6.019268457355476e-05	0.005798078471874341	17.674573131477015	row_6907	249.1071	102.0	14.0	14.08319006354031	13.610151511291727	13.885107586301771	13.34797635845273	14.421771749320216	18.52000918933996	19.088447276398856	19.364280156551935
6.129967366380582e-05	0.005834415368358661	-17.59337441341326	row_5069	322.0271	94.0	15.37	15.843588821482848	15.832633181300412	16.15206392692247	14.494842197193433	15.960648619471185	10.877316691920882	10.276016163374546	11.047436472521557
6.38704427714755e-05	0.006007578705387607	17.41166271906749	row_7844	243.1335	109.0	9.97	10.447128343266138	10.164285435773673	9.742049446546703	9.608615472474638	10.366623240138614	14.66294942428734	13.996820411095921	14.434622183436185
6.487731463102429e-05	0.006031327098546967	-17.342962933127428	row_1259	205.9247	54.0	14.37	15.235832107431259	14.976264097443854	12.780943506602897	13.906952985738116	14.775297516787331	10.173250226871595	10.276016163374546	10.390843550098106
6.765870978800713e-05	0.0062176021236220345	17.15989474870169	row_7847	254.1012	204.0	9.97	10.447128343266138	9.27733174177938	9.742049446546703	9.608615472474638	10.366623240138614	15.795578085453588	15.93452456226384	15.726963808523612
7.152077695595258e-05	0.006289799266689368	16.920703529402893	row_1841	309.1265	151.0	21.34	21.019999454956743	20.88928872407247	21.11591660379882	21.308574533241146	20.910009364010783	23.43827058287267	23.62349954508973	23.512279888687388
7.227059208511238e-05	0.006289799266689368	16.876130456375172	row_7871	306.1474	88.0	11.21	10.845313776610285	10.164285435773673	9.742049446546703	9.608615472474638	10.366623240138614	15.999655321699757	16.326188167287143	16.133426093833368
7.234274121037554e-05	0.006289799266689368	16.87187195512158	row_2198	424.8963	46.0	17.09	17.237237838187358	17.137576547177073	17.119428917101125	17.463200838639963	17.457934222861315	18.193485611346087	18.26389231845506	18.113626970983457
7.30610595232825e-05	0.006289799266689368	-16.829760991970787	row_1837	308.0896	97.0	20.71	21.64871329707908	21.623319367378095	20.842318424758393	20.797785546238984	21.835415049439405	11.836479702277881	11.956046890185029	10.390843550098106
7.349124556697151e-05	0.006289799266689368	16.804788020281347	row_6935	272.9702	73.0	14.3	13.831704526691377	13.936387352760892	10.738728527336837	13.338338830396086	14.130632881994357	16.846575852121365	16.800307268104824	16.59199892854181
7.369959819787126e-05	0.006289799266689368	16.792758261509835	row_7880	327.0885	78.0	9.97	10.447128343266138	10.164285435773673	9.742049446546703	9.608615472474638	10.366623240138614	14.7343764569735	15.40887077657467	15.62274270972624
7.395136098421521e-05	0.006289799266689368	-16.778278570732784	row_2234	441.1084	83.0	14.31	14.49185406091983	14.415546244918728	14.735216214034532	14.437017028853568	14.38018048255938	10.173250226871595	10.935660129729582	10.390843550098106
7.550694580232592e-05	0.006354505596732586	16.69015467195907	row_7859	281.9194	73.0	10.63	11.149192133636081	11.051239129767964	9.00919718125984	9.608615472474638	12.186241160925231	13.836436617490353	13.96589960017303	13.725918711614048
7.902119023557268e-05	0.006580983499306288	16.49914787437721	row_7975	269.0874	57.0	9.97	10.447128343266138	10.164285435773673	9.742049446546703	9.608615472474638	10.241849439856102	16.33638276150594	17.14043618825664	17.68632046591423
8.266598461661683e-05	0.006753652980745474	16.31192326837935	row_6783	144.0475	44.0	18.31	18.232701421547723	18.06530972135501	15.937093929104986	16.61509836965524	17.96742724068157	19.6424339886939	19.655328809985214	19.51018969486826
8.290164546826343e-05	0.006753652980745474	16.30017343524288	row_7820	175.0008	59.0	9.97	10.447128343266138	10.164285435773673	9.742049446546703	9.608615472474638	10.366623240138614	14.764988042410428	15.33672221775459	15.726963808523612
8.362872358896836e-05	0.006753652980745474	16.264182831424268	row_7878	317.5821	346.0	9.82	9.671714604648592	10.041946995222734	9.742049446546703	9.608615472474638	8.734166019775763	15.142530929465842	15.223345911037315	16.175114533352318
8.503144460962545e-05	0.006798263996539555	16.195837637566267	row_7881	327.1263	80.0	16.24	15.895981641659711	16.056920322310464	13.709223042632923	14.947806015855729	16.4285503705306	17.71390410616759	17.841307902508863	17.790541564711603
8.598338663218199e-05	0.00680630867449797	-16.150251596830724	row_1320	214.5522	94.0	22.17	23.65011902783518	23.193329354448448	19.552498437853515	19.602732067215058	23.65503297022602	15.969043736262833	15.769613570675082	15.685275369004664
8.691792526009981e-05	0.006812831494651941	16.106106978362618	row_1477	238.0413	321.0	15.67	15.319660619714236	15.465617859647603	10.61170080135378	11.91198467801269	14.889673500379633	17.336361219112174	17.573327541177132	17.48830037819922
9.50945865360924e-05	0.007381371061709307	15.743485388471267	row_7807	110.0345	58.0	15.35	15.183439287254398	14.93548461726021	10.99278397930295	11.246995242104214	15.367973068129256	17.632273211669123	17.90314952435465	18.051094311705036
9.771527208020013e-05	0.007495890772266142	-15.635412123985677	row_2479	602.1472	510.0	14.79	15.089132210936048	15.251525588683464	12.907971232585954	10.659106030648896	14.390578299249588	9.377349005511528	10.276016163374546	9.275677792966214
9.844509457009944e-05	0.007495890772266142	-15.605957147472434	row_5914	340.0411	93.0	14.5	15.036739390759186	14.894705137076564	13.523567135426918	13.714202424605224	15.097629834183817	9.887542096126955	10.719214453269336	10.192823462383096
0.00010762167162867769	0.007920357535721	-15.257339312193926	row_2376	502.9931	92.0	14.49	14.408025548636852	14.548079555515576	14.696130759885898	14.167166243267518	14.245008865586659	9.295718111013061	10.327550848246032	9.567496869598857
0.00010762327833953601	0.007920357535721	-15.257281553901347	row_5100	499.1857	56.0	23.98	23.88064743661337	23.590929286238993	20.021523887637105	21.298937005184502	23.998160921002924	21.97911834371255	21.881627196433463	21.813475978290207
0.00010776834132310182	0.007920357535721	15.252071231721116	row_7812	140.5384	73.0	10.07	10.017507217815877	9.848244464350419	9.126453543705738	9.608615472474638	8.60939221949325	14.74458031878581	15.285187532883102	14.226179985841439
0.00010868718756264812	0.007920357535721	15.219270226766671	row_7938	457.1196	371.0	10.31	10.447128343266138	10.082726475406382	7.973432646321073	9.203839294095566	9.784345505486895	13.479301454059554	14.182345276633274	14.017737788246691
0.00010897302425632395	0.007920357535721	-15.209136839573596	row_1566	255.1002	66.0	21.4	21.292442119876423	20.85870411393474	17.9206807271481	18.166740386775018	21.440298015211454	18.397562847592262	18.06806051594341	18.08236064134425
0.00011291099221365694	0.008132643087821505	-15.07281398848157	row_4605	966.8533	44.0	20.75	20.862820994426162	20.685391323154242	20.764147516461126	20.614672513162738	20.712450846896807	19.866918948564685	19.840853675522567	19.749898222102217
0.00011426699549894937	0.008156827044768751	15.027237854592347	row_6836	192.045	120.0	11.26	10.447128343266138	10.561885367564216	9.742049446546703	10.659106030648896	10.980094424860958	14.87723052234582	15.295494469857399	15.341345742973333
0.00011777035975727239	0.008332513506720289	-14.912542654828185	row_6976	307.1095	278.0	13.81	14.324197036353873	14.191259103908678	11.412952611400751	10.890406704008365	13.96426781495101	10.530385390302392	9.791590125582566	10.005225484547825
0.00012024599964367944	0.00843304181711594	-14.834027574485987	row_5768	237.0337	74.0	14.7	14.250847088106267	14.079115533403652	15.87846574788204	14.099703546871009	15.232801451156538	10.74466648836087	11.203640491061314	10.92237115396471
0.00012659102763734714	0.008800828399657307	-14.641666793871728	row_2258	450.0784	93.0	19.29	20.569421201435738	20.328570871547345	16.845830738060698	16.7789363466182	20.629268313375132	12.897681330757969	12.59507698259147	11.745717834463957
0.00013245586652943836	0.009054304054957534	14.474257411830518	row_7836	214.0452	164.0	9.97	10.447128343266138	10.164285435773673	9.742049446546703	9.608615472474638	10.366623240138614	14.244591089982693	13.80098860858427	13.517476514019302
0.00013250201056035416	0.009054304054957534	-14.472977070604344	row_2701	710.961	40.0	18.29	18.557536906644266	18.360960952686444	17.256228006621342	17.492113422809894	18.539307158643073	16.897595161182906	17.088901503385152	16.94635066445288
0.0001357954844546483	0.009200719476397569	-14.383003119229564	row_7171	664.9342	44.0	18.99	19.165293620695856	19.033822375716596	13.51379577188976	16.807848930788133	18.840843842659144	17.29554577186294	17.016752944565074	16.852551675535246
0.00014088863993051435	0.009445683191505025	-14.249087365810531	row_3330	767.9285	39.0	17.04	16.996230865373796	17.01523810662614	18.888045717326754	18.91846757519329	17.042021555252948	15.397627474773556	14.975979423654177	15.03910455646095
0.0001421597896324595	0.009445683191505025	-14.216603231862038	row_2019	356.066	138.0	18.31	18.91380808384692	18.57505322365058	13.787393950930188	11.93125973412598	18.7888547592081	15.693539467330503	15.398563839600373	15.7790743579223
0.0001432546339944024	0.009445683191505025	14.188913311386411	row_7132	603.1595	490.0	12.37	12.207527101208678	12.009556914083635	10.357645349387667	10.331430076722981	9.84673240562815	15.581296987395108	15.20273203708872	14.934883457663577
0.00014413675414179025	0.009445683191505025	14.166794539293337	row_558	144.1014	55.0	16.19	16.136988614473275	16.118089542585935	16.29863437997984	15.969383989860054	15.825477002498465	16.571071583189035	16.65601015046466	16.63368736806076
0.00014850172076353465	0.009652611849629752	-14.059773841976664	row_4321	877.327	41.0	18.4	18.26413711365384	18.452714783099648	21.213630239170403	20.903798354862076	18.27936174138784	17.50982686992142	17.439337360511267	17.52998881771817
0.000151433633546841	0.009763805646830595	-13.990065208712544	row_970	176.1216	39.0	20.67	21.19813504355807	20.848509243888824	19.962895706414155	19.718382403894793	20.109377478864673	18.683270978336896	18.480337994915306	18.49924503653374
0.00015800276484188996	0.010105856839287282	-13.839805281487024	row_6888	233.5251	93.0	15.17	16.482781227640558	16.26081772322869	10.983012615765793	11.536121083803552	16.667700154405413	9.938561405188498	10.276016163374546	10.25535612166152
0.0001617983224806654	0.010183470546869723	-13.756490132751155	row_7063	452.0548	94.0	14.61	15.833110257447478	15.547176820014894	11.559523064458125	11.43010827518046	15.835874819188675	10.173250226871595	10.276016163374546	10.244934011781783
0.0001619514830882914	0.010183470546869723	-13.753179368882336	row_5508	160.5216	93.0	14.45	14.732861033733391	14.751976956433806	12.986142140883217	13.319063774282798	14.65052371650482	10.560996975739316	9.843124810454054	9.442431551042011
0.00016303742714187923	0.010183470546869723	-13.729816602275651	row_1795	300.0466	92.0	15.96	15.79119600130599	16.220038243045046	15.077213937835067	15.121281520875332	15.773487919047417	11.03037461910551	10.080184360862894	11.245456560236565
0.00016647780538579554	0.01031310937235376	-13.657061988664251	row_7024	371.60400000000004	372.0	14.11	13.538304733700954	14.456325725102374	12.409631692190885	13.280513662056219	14.962458217211099	10.173250226871595	10.276016163374546	10.390843550098106
0.0001676928353228254	0.01031310937235376	-13.631813645782652	row_6594	406.094	165.0	13.84	13.43351909334723	13.538787420970346	9.507536721654906	12.904650067847081	11.92629574367	10.173250226871595	9.533916701225131	9.296522012725687
0.0001784312760939527	0.01083788134957152	-13.418131384059881	row_3170	755.1089	39.0	16.94	16.92288091712619	17.11718680708525	17.568911639810402	17.395738142243452	16.917247754970433	14.642541700662724	14.017434285044516	14.45546640319566
0.00017893687781656543	0.01083788134957152	-13.408467551996223	row_7471	280.0702	317.0	13.67	14.502332624955201	14.568469295607398	10.699643073188204	9.772453449437595	14.983253850591517	10.173250226871595	10.276016163374546	10.390843550098106
0.00018235719001796023	0.01096199800145558	-13.34397419871972	row_1956	339.0594	163.0	16.44	17.00670942940917	16.95406888635067	14.627731215125792	15.612795451764205	17.010828105182316	11.71403336053018	11.22425436500991	10.390843550098106
0.00018753677582002614	0.011189227781202305	13.24912301427283	row_1827	305.3012	148.0	12.69	12.605712534552822	12.75378242743517	14.598417124514317	12.721537034770833	14.328191399108333	15.958839874450524	16.8827627638992	16.73790846685813
0.00019013550159807386	0.011260246927974818	-13.202754498859663	row_6319	428.0489	105.0	14.2	14.62807539337967	14.874315396984741	9.742049446546703	12.933562652017015	14.785695333477541	10.173250226871595	9.45146120543075	10.390843550098106
0.00019187625578562603	0.011279784301515295	13.172133716887279	row_7601	614.9722	43.0	15.71	15.875024513588967	15.710294740749477	16.591775286094585	17.20298758111056	15.513542501792188	16.66290633949981	16.820921142053418	16.821285345896033
0.0001939162776587502	0.011316501021034363	13.136685930452181	row_6768	136.0057	114.0	13.87	13.601176117913187	13.518397680878524	9.742049446546703	9.608615472474638	12.508573478321717	15.42823906021048	15.64593032698351	15.35176785285307
0.0002032355971724736	0.011726520088587907	12.980460583497885	row_5715	221.5757	160.0	13.92	14.020318679328078	13.752879691934487	11.999234423630242	13.010662876470171	13.475570430511176	15.122123205841225	15.33672221775459	15.330923633093596
0.00020387570885725068	0.011726520088587907	12.970058537513772	row_7039	395.0387	46.0	18.05	18.222222857512353	18.085699461446833	15.174927573206649	15.323669610064869	17.92583597392073	19.1628524835154	19.407962322602074	19.364280156551935
0.00020916066704562702	0.011900612956908817	-12.885700939742732	row_2397	515.1633	225.0	18.71	18.515622650502777	18.605637833788315	14.402989853771153	17.20298758111056	18.424931175050773	16.805760404872128	16.357108978210032	16.331446181548376
0.00020987947803929245	0.011900612956908817	12.874432553557469	row_7952	371.6559	38.0	10.14	11.33780628627278	8.828757459759277	9.742049446546703	9.608615472474638	11.312824558947655	19.336318134324642	19.63471493603662	19.520611804747997
0.00021597052851876581	0.012157822380008447	-12.780835159546061	row_4320	876.8212	41.0	19.58	19.657786130358353	19.50278639782852	21.272258420393353	20.990536107371877	19.579088827664	19.00979455633077	18.99568484363018	19.009928420640865
0.00021745698565868768	0.012157822380008447	-12.758491786067207	row_3507	783.4753	40.0	16.69	17.059102249586033	16.841925315845643	17.686168002256302	18.051090050095283	16.96923683842148	14.234387228170384	14.759533747193931	14.413777963676711
0.00021957612495112437	0.012190344646270062	-12.726965038861547	row_7070	466.0408	94.0	13.83	14.732861033733391	14.680612866112424	10.914613071005684	9.608615472474638	14.775297516787331	8.846748191271486	9.678213818865295	9.609185309117807
0.00022108817682415998	0.012190344646270062	-12.704700670643575	row_7776	320.1077	269.0	13.63	13.580218989842443	13.569372031108083	12.263061239133513	12.470961305298074	14.037052531782475	9.571222379945391	10.389392470091817	10.390843550098106
0.00022597750574108544	0.012294233459604948	12.633984693845655	row_6889	233.9813	107.0	13.23	12.469491202092984	13.447033590557144	9.742049446546703	9.608615472474638	13.278011913397199	16.846575852121365	17.181663936153832	16.956772774332617
0.00022604781970755815	0.012294233459604948	-12.632981647269819	row_1951	338.0455	93.0	18.07	18.8090224434932	18.687196794155607	17.10965755356397	17.20298758111056	18.89283292611019	10.601812422988552	12.358017432182628	11.172501791078405
0.00022954416348827764	0.012397422226563776	-12.583589647708429	row_2123	391.1735	62.0	16.35	16.189381434650134	16.046725452264553	16.171606653996786	16.38379769629577	15.846272635878883	14.009902268299596	14.24418689847906	14.45546640319566
0.00023109764603231314	0.012397422226563776	-12.561943527413357	row_1677	278.5709	322.0	17.73	18.44227270225517	18.452714783099648	16.044578928013728	16.70183612216504	18.736865675757052	14.520095358915023	14.347256268222035	13.83013981041142
0.00023259703989800707	0.012397422226563776	-12.541222166056782	row_3270	762.9787	42.0	20.65	20.883778122496906	20.603832362786953	18.28222117802295	18.080002634265217	20.691655213516388	18.86694049095845	18.531872679786794	18.37417971797689
0.00024204214867501412	0.012768793795030646	-12.414405411147209	row_6954	292.0273	148.0	16.26	15.916938769730455	16.148674152723668	10.758271254411154	14.562304893589946	16.04383115299286	10.040600023311583	10.440927154963306	8.775416518738822
0.0002448883720901116	0.012768793795030646	-12.377393168674052	row_7153	630.9384	44.0	18.43	18.599451162785755	18.330376342548707	14.10007758411925	16.865674099128	18.27936174138784	16.73433337218597	16.4910991588759	16.258491412390217
0.000244951683056968	0.012768793795030646	-12.376575968897065	row_7680	232.9609	98.0	13.79	13.758354578443772	13.84463352234769	9.263252633225953	10.948231872348233	13.527559513962222	12.61197320001333	12.883671217871798	12.66286350388084
0.0002459530011800775	0.012768793795030646	-12.36368609435943	row_6915	258.0048	63.0	14.64	14.533768317061318	15.547176820014894	9.742049446546703	9.608615472474638	15.388768701509678	10.173250226871595	10.276016163374546	10.734773176129439
0.0002482003496067715	0.012802334161975085	12.33499248822689	row_6211	177.1024	64.0	16.22	16.671395380277257	15.50639733983125	15.174927573206649	15.612795451764205	15.596725035313861	20.550577689989357	21.180755482181237	20.990129297790958
0.0002535426280018062	0.012994059685092568	12.268062382784862	row_6585	376.9894	99.0	14.6	14.49185406091983	14.446130855056463	14.031678039359143	12.933562652017015	14.619330266434194	15.836393532702822	15.944831499238138	15.62274270972624
0.0002553640377309784	0.012996956296672467	-12.245643191606861	row_6898	241.5111	93.0	14.79	16.053160102190297	15.751074220933122	14.764530304646005	12.451686249184785	16.085422419753694	10.173250226871595	9.61637219701951	10.401265659977843
0.0002583756022015934	0.012996956296672467	12.20900785018938	row_4252	865.2138	39.0	15.37	14.722382469698019	15.149576888224349	19.572041164927832	19.111218136326183	14.546545549602728	17.724107967979897	18.119595200814896	17.75927523507239
0.00025874932553150096	0.012996956296672467	12.204498627207855	row_3146	752.9077	42.0	17.13	17.205802146081243	17.056017586809784	18.028165726056837	17.1258873566574	16.927645571660644	18.428174433029184	18.717397545324147	18.38460182785663
0.0002601016894893802	0.012996956296672467	12.188248925912568	row_6724	708.2681	39.0	15.67	15.361574875855727	15.842828051346324	16.591775286094585	16.316334999899258	15.87746608594951	17.469011422672185	17.748545469740186	17.59252147699659
0.00026631777138676844	0.013224910448678347	-12.114887325787896	row_6974	306.0745	298.0	13.32	12.710498174906547	13.457228460603055	12.077405331927507	13.15522579731984	13.111646846353851	10.173250226871595	10.276016163374546	10.390843550098106
0.00027279425630880884	0.013462901723388435	-12.040685136640677	row_6833	191.5494	93.0	15.51	16.839052404843216	16.59724843474377	10.924384434542842	11.565033667973484	16.948441205041064	10.948743724607041	11.059343373421152	10.390843550098106
0.00027643701139053514	0.013558981018817966	-11.99990603776339	row_6612	539.1271	298.0	13.89	13.97840442318659	14.29320780436779	13.875336222764611	14.533392309420012	15.035242934042563	10.173250226871595	9.348391835687776	10.390843550098106
0.00028871272746246185	0.014074745463795016	11.867257622734096	row_7889	341.0998	110.0	8.6	10.069900037992737	10.164285435773673	9.351194905060376	9.608615472474638	10.366623240138614	15.734354914579736	15.769613570675082	15.539365830688341
0.0002942387766317765	0.014257206176794263	-11.809814878428313	row_5747	232.8662	527.0	14.39	14.418504112672224	14.384961634780993	14.031678039359143	13.164863325376484	14.317793582418124	13.97929068286267	14.048355095967409	13.934360909208793
0.0003114924763203178	0.014943942004366084	-11.638758951807418	row_4438	910.8576	41.0	19.66	19.61587187421686	19.56395561810399	20.42214979266059	20.209896334783664	19.256756510267515	19.071017727204623	18.923536284810098	18.93697365148271
0.0003121498830180283	0.014943942004366084	11.632475720999011	row_3368	771.0279	38.0	9.97	10.447128343266138	10.164285435773673	17.539597549198927	17.52102600697983	13.330000996848247	13.856844341114968	14.975979423654177	14.79939602922699
0.00032012736532686486	0.015234632653501693	-11.557517674342238	row_2395	515.0199	91.0	15.62	15.79119600130599	15.710294740749477	15.614638932378767	15.3525821942348	15.638316302074697	9.183475631077666	10.853204633935201	9.598763199238071
0.00033458433132891214	0.015828412597483153	-11.427422414512126	row_4041	835.9364	40.0	17.24	17.205802146081243	17.42303290846259	19.493870256630565	19.429256562195455	17.187590988915876	15.71394719095512	16.068514742929707	15.883295456719672
0.0003386502841219787	0.015926523656207173	-11.392088958881425	row_7737	484.0145	93.0	13.0	13.569740425807069	13.691710471659018	9.742049446546703	9.194201766038919	13.621139864174104	9.907949819751574	10.348164722194626	9.598763199238071
0.00035387519199218796	0.01648358522885473	-11.264324404453472	row_7064	452.07300000000004	94.0	15.29	16.472302663605188	16.291402333366428	13.064313049180482	13.020300404526814	16.511732904052273	9.152864045640742	10.276016163374546	10.390843550098106
0.00035832695543674313	0.01648358522885473	11.228252654357954	row_7797	633.1537	338.0	10.61	8.183758511625731	9.165188171274353	9.742049446546703	9.608615472474638	9.815538955557523	17.224118739176777	17.697010784868702	17.290280290484212
0.0003596455814635988	0.01648358522885473	-11.217674942392502	row_1421	231.0422	93.0	16.54	17.153409325904384	17.17835602736072	15.468068479321396	15.506782643141115	17.26037570574734	9.744688030754636	11.399472293572968	9.71340640791518
0.0003616158698682844	0.01648358522885473	11.201959283149613	row_2584	685.2821	38.0	18.11	18.473708394361285	18.707586534247433	17.539597549198927	17.85833948896239	18.736865675757052	20.387315900992423	20.603567011620576	20.51071224332304
0.00036864441275790983	0.01648358522885473	11.146752871004141	row_4009	832.8248	41.0	17.68	17.530637631177783	17.494396998783973	19.054158897458446	18.677529373777176	17.489127672931943	18.224097196783013	18.284506192403654	18.322069168578203
0.0003687027700058685	0.01648358522885473	11.146299988961355	row_7005	344.0566	503.0	11.23	10.32138557484167	10.918705819171116	9.742049446546703	9.608615472474638	10.41861232358966	14.305814260856543	14.089582843864598	13.882250359810108
0.00037154888434721127	0.01648358522885473	11.124320238707924	row_7916	614.0797	449.0	9.3	10.447128343266138	9.49142401274352	9.742049446546703	9.608615472474638	10.366623240138614	13.713990275742649	14.099889780838895	13.850984030170896
0.000372044502800593	0.01648358522885473	-11.12051411570655	row_3989	830.9793	42.0	20.67	20.92569237863839	20.644611842970598	18.047708453131154	18.561879037097444	20.712450846896807	18.94857138545692	18.73801141927274	18.395023937736365
0.0003723619087502082	0.01648358522885473	-11.118079893118393	row_2617	694.9937	43.0	20.82	21.124785095310468	20.766950283521535	18.106336634354104	18.629341733493956	20.858020280559735	18.968979109081538	18.686476734401253	18.395023937736365
0.00037255332452824816	0.01648358522885473	11.116613150291393	row_7819	174.0209	370.0	9.97	10.447128343266138	9.501618882789431	8.56948582208772	11.179532545707701	10.366623240138614	13.63235938124418	14.0792759068903	13.413255415221927
0.00037317434977144536	0.01648358522885473	11.111860925023125	row_7843	241.6104	91.0	12.64	12.060827204713465	12.814951647710638	12.478031236950992	11.04460715291468	13.101249029663643	15.111919344028918	15.305801406831696	15.070370886100163
0.0003828568448450398	0.016798950688270645	-11.039016116167346	row_2916	732.9237	42.0	19.37	19.469171977721647	19.247914646680734	13.709223042632923	16.9524118516378	19.19436961012626	17.805738862478364	17.449644297485563	17.27985818060447
0.00038621699078899245	0.016798950688270645	-11.01427012561208	row_806	162.5369	161.0	17.1	17.205802146081243	17.04582271676387	15.888237111419198	16.08503432653979	17.135601905464828	15.928228289013598	16.21281186056987	16.08131554443468
0.00038931661898504915	0.016798950688270645	10.99167891062746	row_3721	802.9731	41.0	18.77	18.840458135599317	18.69739166420152	18.614447538286328	18.436591172361062	18.65368314223538	19.693453297755443	19.95422998223984	19.71863189246301
0.00038935857296412804	0.016798950688270645	-10.991374669990433	row_5705	216.8965	529.0	13.96	14.104147191611057	13.997556573036361	13.122941230403432	12.509511417524653	13.943472181570591	13.50991303949648	13.502087436329644	13.548742843658513
